DATE,COMNAM,NCUSIP,TICKER,PERMNO,EXCHCD
19680102,KRESGE S S CO,50080010,KG,12749,1
20000523,KING PHARMACEUTICALS INC,49558210,KG,86176,1
19941017,KINROSS GOLD CORP,49690210,KGC,78395,1
20010801,KINROSS GOLD CORP,49690210,KGC,78395,2
20030203,KINROSS GOLD CORP,49690220,KGC,89692,1
20041206,KINROSS GOLD CORP,49690240,KGC,89692,1
19620702,KANSAS GAS & ELEC CO,,KGE,25523,1
19680102,KANSAS GAS & ELEC CO,48526010,KGE,25523,1
20100818,KINGOLD JEWELRY INC,49579A20,KGJI,88244,3
19751229,KERR GLASS MFG CORP,49237610,KGM,58616,1
19920501,KERR GROUP INC,49237610,KGM,58616,1
20080102,KEEGAN RESOURCES INC,48727510,KGN,92536,2
19821214,KOGER COMPANY,50022710,KGR,64602,2
20171013,KRANESHARES TRUST,50076785,KGRN,17012,4
20070807,QUICKSILVER GAS SERVICES L P,74839G10,KGS,92255,4
20090324,QUICKSILVER GAS SERVICES L P,74839G10,KGS,92255,1
19880722,KEMPER INTER GOVT TR,48841310,KGT,75350,1
20010102,SCUDDER INTERMEDIATE GOVT TR,81116310,KGT,75350,1
19890807,K H CORP,48246110,KH,71976,1
20100811,CHINA KANGHUI HOLDINGS,16890V10,KH,12043,1
20070801,KBL HEALTHCARE ACQUISTN CORP III,48241N10,KHA,92250,2
20150706,KRAFT HEINZ CO,50075410,KHC,15408,3
20070618,K H D HUMBOLDT WEDAG INTL LTD,48246210,KHD,84820,1
20051101,K H D HUMBOLDT WEDAG INTL LTD,48246210,KHDH,84820,3
19950505,KEYSTONE HERITAGE GROUP INC,49348910,KHG,89360,2
19850730,KEYSTONE HERITAGE GROUP INC,49348910,KHGI,89360,3
19880422,KEMPER HIGH INCOME TR,48841G10,KHI,75297,1
20010102,SCUDDER HIGH INCOME TR,81115310,KHI,75297,1
20060206,D W S HIGH INCOME TRUST,23337C10,KHI,75297,1
20090810,D W S HIGH INCOME TRUST,23337C20,KHI,75297,1
20140811,DEUTSCHE HIGH INCOME TRUST,25155R10,KHI,75297,1
20040824,KITTY HAWK INC,49832620,KHK,90308,2
19721214,KAHLER CORP,48283610,KHLR,46958,3
19941013,KAHLER REALTY CORP,48284510,KHLR,46958,3
19821101,KANDAHAR RESOURCES LTD,48370510,KHRMF,78312,3
19620702,KAISER INDUSTRIES CORP,,KI,33283,2
19680102,KAISER INDUSTRIES CORP,48306210,KI,33283,2
19931018,MASTER GLAZIERS KARATE INTL INC,57634510,KICK,79711,3
19970430,MASTER GLAZIERS KARATE INTL INC,57634530,KICK,79711,3
20090923,KID BRANDS INC,49375T10,KID,66050,1
19721214,KIDDIE PRODUCTS INC,49380410,KIDD,47707,3
19950519,FIRST YEARS INC,33761010,KIDD,47707,3
19951117,4 KIDS ENTERTAINMENT INC,35086510,KIDE,10092,3
19960625,KIDEO PRODUCTIONS INC,49380R10,KIDO,83670,3
19951114,NEW HORIZON KIDS QUEST INC,64551110,KIDQ,82588,3
19810428,CHILDRENS PLACE INC,16875910,KIDS,23262,3
19831220,L J N TOYS LTD,50187510,KIDS,48216,3
19870320,MAGIC YEARS CHILD & LRNG CTR INC,55916910,KIDS,11193,3
19940215,CHILDRENS COMPREHENSIVE SVCS INC,16875K10,KIDS,11545,3
19960322,CHILDRENS COMPREHENSIVE SVCS INC,16875K20,KIDS,11545,3
20071105,BABYUNIVERSE INC,5633210,KIDS,90826,3
20080109,PARENT COMPANY,69945P10,KIDS,90826,3
20171012,ORTHOPEDIATRICS CORP,68752L10,KIDS,16989,3
19891120,DIRECT CONNECT INTERNATIONAL INC,25456010,KIDZ,76024,3
20051115,STREETTRACKS SERIES TRUST,8.63E+82,KIE,91004,2
20070801,SPDR SERIES TRUST,78464A78,KIE,91004,2
20081107,SPDR SERIES TRUST,78464A78,KIE,91004,4
19920214,KOREAN INVESTMENT FUND INC,50063710,KIF,77311,1
19860806,KEY IMAGE SYS INC,49308610,KIGA,47598,3
19780801,KEYSTONE INTERNATIONAL INC,49350310,KII,60521,1
19880804,KILE TECHNOLOGY CORPORATION,49400210,KILE,12200,3
19950119,KIRLIN HOLDING CORP,49762910,KILN,81214,3
20030107,KIRLIN HOLDING CORP,49762930,KILN,81214,3
19890314,KELLER INDUSTRIES LTD,48766010,KILSF,78699,3
19911122,KIMCO REALTY CORP,49446R10,KIM,77129,1
19810604,KIMBARK OIL & GAS CO,49435510,KIMB,47723,3
19880104,KIMCO ENERGY CORP,49446710,KIMC,41583,3
19830803,KEY IMAGE SYS INC,49308610,KIMG,47598,3
19620702,KIN ARK CORP,,KIN,33398,2
19680102,KIN ARK CORP,49447410,KIN,33398,2
19780614,KINARK CORP,49447410,KIN,33398,2
20131212,KINDRED BIOSCIENCES INC,49457710,KIN,14352,3
19880811,KINDER CARE LRNING CTRS INC NEW,49452110,KIND,12041,3
20011108,KINDRED HEALTHCARE INC,49458010,KIND,89207,3
19841205,KING WORLD PRODUCTIONS INC,49566710,KING,89392,3
19980625,KING PHARMACEUTICALS INC,49558210,KING,86176,3
20140326,KING DIGITAL ENTERTAINMENT PLC,G5258J10,KING,14524,1
19830701,KINNARD INVESTMENTS INC,49705910,KINN,47862,3
20090702,KINGSTONE COMPANIES INC,49671910,KINS,33770,3
19721214,KEYSTONE INTERNATIONAL INC,49350310,KINT,60521,3
19970911,KARTS INTERNATIONAL INC,48576620,KINT,85381,3
19721214,KENTUCKY INVESTORS INC,49133210,KINV,47504,3
19830527,KINNEY SYSTEMS INC,49712410,KINY,47889,3
20130726,K K R INCOME OPPORTUNITIES FUND,48249T10,KIO,14027,1
20110624,KIOR INC,49721710,KIOR,12887,3
20111212,KEATING CAPITAL INC,48722R10,KIPO,13161,3
20110211,KIPS BAY MEDICAL INC,49726K10,KIPS,12580,3
20141014,KELSO TECHNOLOGIES INC,48826D20,KIQ,14973,2
19690509,KIRSCH COMPANY,49765610,KIR,48311,1
20020711,KIRKLANDS INC,49749810,KIRK,89449,3
19860507,KIMMINS INDUSTRIAL SERVICE CORP,49446810,KISC,10227,3
19860908,KIMMINS CORP,49446810,KISC,10227,3
19700331,KIT MANUFACTURING CO,49801710,KIT,50374,2
20090813,K I T DIGITAL INC,48247020,KITD,93007,3
20140620,KITE PHARMA INC,49803L10,KITE,14695,3
19820701,KIT KARSON CORP,49801410,KITK,47918,3
19721214,KING INTERNATIONAL CORP,49548110,KITL,47766,3
19860729,MERIDIAN DIAGNOSTICS INC,58960210,KITS,10530,3
19871013,KERKHOFF INDUSTRIES INC,49211010,KIX,75230,2
19920916,KERKHOFF INDUSTRIES INC,49211010,KIX,75230,-1
19921124,KERKHOFF INDUSTRIES INC,49211010,KIX,75230,2
19850522,KAY JEWELERS INC,48652910,KJI,67627,2
19870512,KAY JEWELERS INC,48652910,KJI,67627,1
20010517,KRISPY KREME DOUGHNUTS INC,50101410,KKD,88172,1
19870728,AMERICUS TR COCA COLA SHS,3093710,KKP,75136,2
20100715,K K R & CO LP,48248M10,KKR,11990,1
20180702,K K R & CO INC,48251W10,KKR,11990,1
19981102,KOO KOO ROO ENTERPRISES INC,50048110,KKRE,77226,3
19911015,KOO KOO ROO INC,50048510,KKRO,77226,3
19870728,AMERICUS TR COCA COLA SHS,3093720,KKS,75137,2
19870728,AMERICUS TR COCA COLA SHS,3093730,KKU,75138,2
19721214,KING KULLEN GROCERY INC,49549410,KKUL,47782,3
20170816,KIRKLAND LAKE GOLD LTD,4.97E+14,KL,16865,1
19800715,KAY LABS INC,48653810,KLAB,47184,3
19801008,K L A INSTRUMENTS CORP,48248010,KLAC,46886,3
19970502,K L A TENCOR CORP,48248010,KLAC,46886,3
19971022,AUDIO BOOK CLUB INC,05068R10,KLB,85415,2
19991020,MEDIABAY INC,58446J10,KLB,85415,2
20050128,ISHARES TRUST,46428880,KLD,90526,1
20071206,ISHARES TRUST,46428880,KLD,90526,4
20150708,EXCHANGE LISTED FUNDS TRUST,3.02E+64,KLDW,15554,4
20151007,KLONDEX MINES LTD,49869610,KLDX,15723,2
20150708,EXCHANGE LISTED FUNDS TRUST,3.02E+54,KLEM,15551,4
19721214,KELLETT CORP,48773110,KLET,47336,3
19690423,KINGS LAFAYETTE CORP,49601710,KLF,48186,2
19920131,K L H COMPUTERS INC,48248410,KLH,87645,2
19920814,K L H ENGINEERING GROUP INC,48248910,KLHE,77853,3
19620702,KLION H L,,KLI,33494,2
19721214,KULICKE & SOFFA INDS INC,50124210,KLIC,48144,3
19620702,KIRKLAND MINERALS CORP,,KLK,33443,2
19680321,KLIKLOK CORP,49863810,KLK,45962,2
19860702,K L L M TRANSPORT SVCS INC,48249810,KLLM,10442,3
19620702,K L M ROYAL DUTCH AIRLINES,,KLM,26163,1
19680102,K L M ROYAL DUTCH AIRLINES,48251610,KLM,26163,1
19991012,K L M ROYAL DUTCH AIRLINES,48251630,KLM,26163,1
19881206,KUSHNER LOCKE CO,50133710,KLOC,12202,3
19971003,KUSHNER LOCKE CO,50133740,KLOC,12202,3
19970905,KUSHNER LOCKE CO,50133740,KLOCD,12202,3
19721214,KLOOF GOLD MINING LTD,49874630,KLOF,47934,3
19850919,KLOOF GOLD MINING LTD,49874650,KLOFY,47934,3
19941227,KLOOF GOLD MINING LTD,49874660,KLOFY,47934,3
19810617,KLOSS VIDEO CORP,49875410,KLOS,47942,3
19721214,KING LOUIE INTL INC,49551210,KLOU,47803,3
19850909,KLOOF GOLD MINING LTD,49874650,KLOYV,47934,33
19620702,KLEINERT I B RUBR,,KLR,33478,2
19680102,KLEINERT I B RUBR,49854810,KLR,33478,2
19690623,KLEINERTS INC,49855210,KLR,33478,2
20160329,K L R ENERGY ACQUISITION CORP,49877M10,KLRE,15970,3
19820331,KLEINERTS INC,49855210,KLRT,33478,3
19620702,KANSAS CITY PWR & LT CO,,KLT,24432,1
19680102,KANSAS CITY PWR & LT CO,48513410,KLT,24432,1
19620702,KAISER ALUMINUM & CHEMICAL CORP,,KLU,24635,1
19680102,KAISER ALUMINUM & CHEMICAL CORP,48300810,KLU,24635,1
19870504,KAISERTECH LTD DE,48310210,KLU,24635,1
19910711,KAISER ALUMINUM CORP,48300710,KLU,76758,1
20180917,K L X ENERGY SERVICES HDGS INC,48253L10,KLXE,18048,3
20141217,K L X INC,48253910,KLXI,15091,3
19860124,KELLEY OIL & GAS PARTNERS LTD,48773610,KLY,69008,2
19770518,K MART CORP,48258410,KM,12749,1
20041216,K M G AMERICA CORP,48256310,KMA,90504,1
19950815,KUSHI MACROBIOTIC CORP,50133510,KMAC,82185,3
19821101,KAMAD SILVER CO LTD,48352110,KMADF,78434,3
19870528,KOMAG INC,50045310,KMAG,11365,3
19620702,KIMBERLY CLARK CORP,,KMB,17750,1
19680102,KIMBERLY CLARK CORP,49436810,KMB,17750,1
19891220,KEEGAN MANAGEMENT CO,48727210,KMCI,75909,3
19910719,K M C ENTERPRISES INC,48255610,KMCI,75909,3
20130531,KAMADA LTD,M6240T10,KMDA,13930,3
19860103,KIRSCHNER MEDICAL CORP,49766010,KMDC,12042,3
20000817,KEY3MEDIA GROUP INC,49326R10,KME,88486,1
20090430,SPDR SERIES TRUST,78464A52,KME,92915,4
19831229,KEYSTONE MEDICAL CORP,49350710,KMEC,89376,3
19831201,K MED CENTERS INC,48258610,KMED,46907,3
20180830,KRANESHARES TRUST,50076781,KMED,18030,4
19921021,KEMET CORP,48836010,KMET,78001,3
20101124,KAYNE ANDERSON MDSTM ENGY FD INC,4.87E+14,KMF,12376,1
19620702,KERR MCGEE CORP,,KMG,25769,1
19680102,KERR MCGEE CORP,49238610,KMG,25769,1
20120620,K M G CHEMICALS INC,48256410,KMG,85019,1
19970602,K M G B INC,48256410,KMGB,85019,3
19971215,K M G CHEMICALS INC,48256410,KMGB,85019,3
19991008,KINDER MORGAN INC KANSAS,49455P10,KMI,51596,1
20110211,KINDER MORGAN INC,49456B10,KMI,12558,1
19650209,KANE MILLER CORP,,KML,41582,2
19680102,KANE MILLER CORP,48409810,KML,41582,2
19710114,KANE MILLER CORP,48409810,KML,41582,1
19861022,CARMEL CONTAINER SYSTEMS LIMITED,14326910,KML,70447,2
19890123,KEMPER MULTI MARKET INCOME TR,48842B10,KMM,75443,1
20010102,SCUDDER MULTI MARKET INCOME TR,81118Q10,KMM,75443,1
20060206,D W S MULTI MARKET INCOME TRUST,23338L10,KMM,75443,1
20140811,DEUTSCHE MULTI MARKET INCOME TR,2.52E+14,KMM,75443,1
19830120,KINETIC MINERALS INC,49460710,KMNL,47758,3
19721214,KENT MOORE CORP,49062010,KMOR,47467,3
19991213,KINDER MORGAN ENERGY PARTNERS LP,49455010,KMP,77823,1
20150416,KEMPHARM INC,48844510,KMPH,15294,3
20110825,KEMPER CORP DE,48840110,KMPR,76136,1
20010515,KINDER MORGAN MANAGEMENT LLC,49455U10,KMR,88989,1
20030610,KMART HOLDING CORP,49878010,KMRT,89757,3
19721214,K M S INDUSTRIES INC,48258010,KMSI,46894,3
19870610,K M S INDUSTRIES INC,48258020,KMSI,46894,3
19670123,KENNAMETAL INC,,KMT,44134,1
19680102,KENNAMETAL INC,48917010,KMT,44134,1
19721214,K M C MORTGAGE INVESTORS,48256010,KMTG,65913,3
19870707,K M W SYSTEMS CORP,48258710,KMW,46915,2
19830921,K M W SYSTEMS CORP,48258710,KMWS,46915,3
19970204,CIRCUIT CITY STORES INC,17273730,KMX,84577,1
20021001,CARMAX INC,14313010,KMX,89508,1
19620702,KENNECOTT COPPER CORP,,KN,12706,1
19680102,KENNECOTT COPPER CORP,48931410,KN,12706,1
19800508,KENNECOTT CORP,48931410,KN,12706,1
20140303,KNOWLES CORP,49926D10,KN,14487,1
19950103,KNOGO NORTH AMERICA INC,49916310,KNA,81189,2
20001026,CANAAN ENERGY CORP,13474310,KNAN,88732,3
19721214,KNAPE & VOGT MANUFACTURING CO,49878210,KNAP,47969,3
19701124,KANSAS NEBRASKA NATURAL GAS INC,48527810,KNB,51596,1
20031103,K N B T BANCORP INC,48292110,KNBT,89912,3
19730209,KIRIN BREWERY LTD,49735020,KNBWY,47897,3
20020903,KIRIN BREWERY LTD,49735030,KNBWY,47897,3
19830721,KINCAID FURNITURE CO,49449010,KNCD,47731,3
19880608,KINETIC CONCEPTS INC,49460W10,KNCI,11888,3
20041027,KINDRED HEALTHCARE INC,49458010,KND,89207,1
20080318,KANDI TECHNOLOGIES CORP,48370910,KNDI,92589,3
20121231,KANDI TECHNOLOGIES GROUP INC,48370910,KNDI,92589,3
19970822,KENDLE INTERNATIONAL INC,48880L10,KNDL,85298,3
19721214,KINDER CARE LEARNING CTRS INC,49452010,KNDR,47750,3
19870212,KINDER CARE INC,49452010,KNDR,47750,3
19830325,K N ENERGY INC,48262010,KNE,51596,1
19951206,KINETIKS COM INC,49461510,KNET,82716,3
19930128,KENFIL INC,48888310,KNFL,78828,3
19740522,KING OPTICAL CORP,49557610,KNG,33400,2
20180327,E T F SERIES SOLUTIONS,26922A53,KNG,17411,5
19791025,KING OPTICAL CORP,49557610,KNGO,33400,3
19721214,KINGS ELECTRONICS INC,49600810,KNGS,47838,3
19771012,KNIGHT INDUSTRIES INC,49902610,KNGT,47977,3
19941025,KNIGHT TRANSPORTATION INC,49906410,KNGT,80987,3
19690814,KNIGHT NEWSPAPERS INC,49903510,KNI,48960,1
19950126,KNICKERBOCKER L L INC,49885910,KNIC,81215,3
19950913,KNICKERBOCKER L L INC,49885930,KNIC,81215,3
19950831,KNICKERBOCKER L L INC,49885930,KNIDV,81215,33
19870929,TECHKNITS INC,87833210,KNIT,11725,3
19901221,TECHKNITS INC,87833240,KNIT,11725,3
19921215,TECHKNITS INC,87833210,KNIT,11725,3
19950324,KANKAKEE BANCORP INC,48424310,KNK,78830,2
19930106,KANKAKEE BANCORP INC,48424310,KNKB,78830,3
19830818,KNOLL INTERNATIONAL INC,49916510,KNL,65322,2
19970509,KNOLL INC,49890410,KNL,84780,1
20041215,KNOLL INC,49890420,KNL,84780,1
20020930,KONAMI CORP,50046R10,KNM,89510,1
19861001,KNUTSON MORTGAGE CORP,49985910,KNMC,10712,3
19790806,KNOGO CORP,49915810,KNO,61137,2
19850904,KNOGO CORP,49915810,KNO,61137,1
19821101,KNOBBY LAKE MINES LTD,49915510,KNOBF,78313,3
19721214,KNOGO CORP,49915810,KNOG,61137,3
20031218,KNOLOGY INC,49918380,KNOL,89932,3
20130410,KNOT OFFSHORE PARTNERS LP,Y4812510,KNOP,13867,1
19991202,KNOT INC,49918410,KNOT,87496,3
19891020,KNOWLEDGEWARE INC,49924510,KNOW,75933,3
20111208,DIREXION SHARES E T F TRUST,25459Y76,KNOW,13117,4
19770119,KNOX LUMBER CO,49959810,KNOX,48005,3
19660812,KINNEY NATIONAL SERVICE INC,,KNS,38551,1
19680102,KINNEY NATIONAL SERVICE INC,49709810,KNS,38551,1
19710217,KINNEY SERVICES INC,49712210,KNS,38551,1
20180524,KINIKSA PHARMACEUTICALS LTD,G5269C10,KNSA,17817,3
20160728,KINSALE CAPITAL GROUP INC,49714P10,KNSL,16171,3
19951213,KENSEY NASH CORP,49005710,KNSY,82717,3
19620702,KNOTT HOTELS CORP,,KNT,33507,2
19680102,KNOTT HOTELS CORP,49922410,KNT,33507,2
19900706,KENT ELECTRONICS CORP,49055310,KNT,75072,1
20031219,KINTERA INC,49720P50,KNTA,89933,3
19960417,KENTEK INFORMATION SYSTEMS INC,49080710,KNTK,83389,3
19721214,KNUDSEN CORP,49983610,KNUD,48013,3
19910607,CONSOLIDATED NEVADA GOLDFDS CORP,20965D10,KNVCF,76939,3
19910501,CONSOLIDATED NEVADA GOLDFDS CORP,20965D10,KNVFV,76939,33
20041230,KNIGHT TRANSPORTATION INC,49906410,KNX,80987,1
20170911,KNIGHT SWIFT TRANSPORT HDLGS INC,49904910,KNX,12473,1
20050624,KENEXA CORP,48887910,KNXA,90732,3
20111109,KENEXA CORP,48887910,KNXA,90732,1
19620702,COCA COLA BOTTLING CO NY INC,,KNY,27510,1
19680102,COCA COLA BOTTLING CO NY INC,19116210,KNY,27510,1
19840801,KEARNEY NATIONAL INC,48687210,KNY,66608,2
19620702,COCA COLA CO,,KO,11308,1
19680102,COCA COLA CO,19121610,KO,11308,1
19890403,KOALA TECHNOLOGIES CORP,49986710,KOA,35203,2
19620702,KOSTIN CORP,,KOB,33515,2
19760505,KOBACKER STORES INC,49987310,KOBK,48021,3
19670116,KEWANEE OIL CO,,KOC,44097,2
19680102,KEWANEE OIL CO,49274620,KOC,44097,2
19750630,KEWANEE INDUSTRIES INC,49274620,KOC,44097,2
20181004,KODIAK SCIENCES INC,50015M10,KOD,18203,3
19721214,KODICOR INC,50015610,KODC,48040,3
20131101,EASTMAN KODAK CO,27746140,KODK,14276,1
19640630,KOEHRING COMPANY,,KOE,40790,1
19680102,KOEHRING COMPANY,50017010,KOE,40790,1
19831005,KOENIG INC,50019310,KOEN,48048,3
19870917,RAWSON KOENIG INC,75449810,KOEN,48048,3
19930914,COCA COLA FEMSA S A DE C V,19124110,KOF,79644,1
20061227,COCA COLA FEMSA S A B DE C V,19124110,KOF,79644,1
19971010,KOFAX IMAGE PRODUCTS INC,50020010,KOFX,85476,3
19791218,KOGER PROPERTIES INC,50023010,KOG,61372,1
20060621,KODIAK OIL & GAS CORP,50015Q10,KOG,91303,2
20110804,KODIAK OIL & GAS CORP,50015Q10,KOG,91303,1
19950208,KELLEY OIL & GAS CORP,48790610,KOGC,81257,3
19800926,KOGER COMPANY,50022710,KOGR,64602,3
19890619,KELLEY OIL CORPORATION,48773810,KOIL,75778,3
20180130,EXCHANGE TRADED CONCEPTS TR,30150576,KOIN,17238,4
19910701,CENTRAL INDIANA BANCORP,15367210,KOKO,76728,3
19680307,KOLLMORGEN CORP,50044010,KOL,45866,2
19780412,KOLLMORGEN CORP,50044010,KOL,45866,1
20080114,MARKET VECTORS E T F TRUST,57060U83,KOL,92538,4
20160502,VANECK VECTORS E T F TRUST,92189F80,KOL,92538,4
20111006,PROSHARES TRUST II,74347W76,KOLD,13031,4
20130610,PROSHARES TRUST II,74347W38,KOLD,13031,4
19830715,KOLFF MED INC,50043010,KOLF,73921,3
19910725,KOLL MANAGEMENT SERVICES INC,50043310,KOLL,76748,3
20030225,KOMAG INC,50045320,KOMG,89682,3
20181023,SPDR SERIES TRUST,78468R64,KOMP,18181,4
20050816,KONA GRILL INC,50047H20,KONA,90865,3
20100514,KINGTONE WIRELESSINFO SLTN HLDG,49688010,KONE,93396,3
20121106,KINGTONE WIRELESSINFO SLTN HLDG,49688020,KONE,93396,3
20040709,KONGZHONG CORP,50047P10,KONG,90282,3
19811202,EIKONIX CORP,28256010,KONX,31721,3
19870605,INSTA COOL INC NORTH AMERICA,45773510,KOOL,11394,3
19950118,THERMOGENESIS CORP,88362310,KOOL,11394,3
19960617,THERMOGENESIS CORP,88362320,KOOL,11394,3
20100827,THERMOGENESIS CORP,88362330,KOOL,11394,3
20140220,CESCA THERAPEUTICS INC,15713110,KOOL,11394,3
20160307,CESCA THERAPEUTICS INC,15713120,KOOL,11394,3
19990608,DRKOOP COM INC,26209810,KOOP,86980,3
19620702,KOPPERS CO,,KOP,22170,1
19680102,KOPPERS CO,50060210,KOP,22170,1
20060201,KOPPERS HOLDINGS INC,50060P10,KOP,91114,1
19920415,KOPIN CORP,50060010,KOPN,77515,3
19620702,KORVETTE E J INC,,KOR,26067,1
19690819,KORACORP INDUSTRIES INC DE,50062010,KOR,48995,1
19730807,KORACORP INDUSTRIES INC DE,50062010,KOR,48995,-2
19750421,KORACORP INDUSTRIES INC DE,50062010,KOR,48995,1
19951113,KOOR INDUSTRIES LTD,50050710,KOR,82652,1
20160929,ADVISORSHARES TRUST,00768Y57,KOR,16313,4
19991117,KOREA THRUNET CO LTD,Y4997510,KOREA,87452,3
20030121,KOREA THRUNET CO LTD,Y4997520,KOREA,87452,3
19721214,KORN FERRY INTL,50064310,KORN,48064,3
19860828,CORPORATE MANAGEMENT GRP INC,22002210,KORP,10624,3
19950109,CHARLES J W FINANCIAL SVCS INC,15984310,KORP,10624,3
20180116,AMERICAN CENTURY E T F TRUST,2507210,KORP,17228,4
20111215,MICHAEL KORS HOLDINGS LIMITED,G6075410,KORS,13142,1
20130410,DIREXION SHARES E T F TRUST,25459Y52,KORU,13833,4
20130501,DIREXION SHARES E T F TRUST,25459Y51,KORZ,13892,4
20110511,KOSMOS ENERGY LTD,G5315B10,KOS,12788,1
20181231,KOSMOS ENERGY LTD DE,50068810,KOS,12788,1
19880615,CASCADE INTERNATIONAL INC,14728010,KOSM,10625,3
20001005,KOSAN BIOSCIENCES INC,50064W10,KOSN,88733,3
19970307,KOS PHARMACEUTICALS INC,50064810,KOSP,84620,3
19721214,KOSS CORP,50069210,KOSS,48072,3
20091222,KOSS CORP,50069210,KOSS,48072,-1
20100111,KOSS CORP,50069210,KOSS,48072,3
19721214,KEYSTONE OTC FD INC,49352610,KOTC,47686,3
19810522,KING OF VIDEO INC,49556410,KOVI,47811,3
20081001,KOWABUNGA INC,50074710,KOW,90608,2
19960625,KEY PRODUCTION INC,49313810,KP,12199,1
19860306,KAPPA NETWORKS INC,48560810,KPA,68996,2
19960925,INNKEEPERS U S A TRUST,4576J010,KPA,80944,1
19881025,KEY PRODUCTION INC,49313810,KPCI,12199,3
19880115,COLUMBIA PICTURES ENTMT INC,19827410,KPE,92567,1
20180927,PEPPER FOOD SERVICE CO LTD,71336010,KPFS,18124,3
19970730,KING POWER INTL GRP CO LTD,49561110,KPG,85327,2
19790810,KEY PHARMACEUTICALS INC,49313410,KPH,61129,2
19721214,KEY PHARMACEUTICALS INC,49313410,KPHR,61129,3
19711105,KILLEARN PROPERTIES INC,49412510,KPI,53495,2
19830923,KAPOK CORP,48559210,KPK,58894,2
19650607,KANEB PIPE LINE CO,,KPL,42067,2
19680102,KANEB PIPE LINE CO,48417010,KPL,42067,2
19710503,KANEB SERVICES INC,48417010,KPL,42067,2
19980619,OPTOMEDIC MEDICAL TECH LTD,M7525710,KPLNF,86177,3
19951023,ROYAL PTT NEDERLAND NV,78064120,KPN,82304,1
20030509,ROYAL KPN NV,78064120,KPN,82304,1
20070529,KAPSTONE PAPER & PACKAGING CORP,48562P10,KPPC,92044,3
19840313,KAYPRO CORP,48661510,KPRO,47221,3
19900313,KAYPRO CORP,48661510,KPRQ,47221,3
19960926,KAPSON SENIOR QUARTERS CORP,48562410,KPSQ,83943,3
19620702,KINGSTON PRODS CORP,,KPT,33427,2
19851126,KENNER PARKER TOYS INC,48948510,KPT,68507,1
19980811,KONOVER PROPERTY TRUST INC,50047R10,KPT,79332,1
20131106,KARYOPHARM THERAPEUTICS INC,48576U10,KPTI,14316,3
19871015,KEPTEL INC,49205610,KPTL,11779,3
19991109,KPNQWEST NV,N5091910,KQIP,87395,3
20010316,KPNQWEST NV,50075010,KQIP,87395,3
19620702,KROGER COMPANY,,KR,16678,1
19680102,KROGER COMPANY,50104410,KR,16678,1
19690418,KRAFTCO CORP,50075510,KRA,12730,1
19761027,KRAFT INC,50075510,KRA,12730,1
19861121,KRAFT INC NEW,50090210,KRA,61970,1
20091217,KRATON PERFORMANCE POLYMERS INC,50077C10,KRA,93175,1
20160915,KRATON CORP,50077C10,KRA,93175,1
19930813,KRANTOR CORP,50090930,KRAN,79500,3
19970502,KRANTOR CORP,50090950,KRAN,79500,3
19910122,M B N A CORP,55262L10,KRB,76557,1
19620702,KRATTER CORP,,KRC,30955,2
19690429,KING RADIO CORP,49562010,KRC,48266,2
19970129,KILROY REALTY CORP,49427F10,KRC,84392,1
19830721,CARE CORP,14164510,KRE,65162,2
19830804,CARE CORP,14164520,KRE,65170,2
19920409,CAPITAL RE CORP,14043210,KRE,77544,1
20060622,STREETTRACKS SERIES TRUST,8.63E+59,KRE,91315,2
20070801,SPDR SERIES TRUST,78464A69,KRE,91315,2
20081107,SPDR SERIES TRUST,78464A69,KRE,91315,4
20170505,K K R REAL ESTATE FINANCE TR INC,48251K10,KREF,16691,1
19931008,KOLL REAL ESTATE GROUP INC,50043410,KREG,75435,3
19970904,KOLL REAL ESTATE GROUP INC,50043430,KREG,75435,3
20000405,KRISPY KREME DOUGHNUTS INC,50101410,KREM,88172,3
19850911,KINGS ROAD ENTERTAINMENT INC,49616210,KREN,89405,3
19980417,KINGS ROAD ENTERTAINMENT INC,49616220,KREN,89405,3
20121002,KRAFT FOODS GROUP INC,50076Q10,KRFT,13598,3
19940121,QUANTUM RESTAURANT GROUP INC,74763T10,KRG,77653,1
19961230,KRUG INTERNATIONAL CORP,50106710,KRG,74908,2
20040811,KITE REALTY GROUP TRUST,49803T10,KRG,90307,1
20140812,KITE REALTY GROUP TRUST,49803T30,KRG,90307,1
19930603,KINROSS GOLD CORP,49690210,KRGCF,78395,3
19960918,RICH COAST INC,76287610,KRHC,76940,3
19910619,CONSOLIDATED RICH COAST SUL LTD,20993110,KRHCF,76940,3
19930125,RICH COAST RESOURCES LTD,76290110,KRHCF,76940,3
19860501,KNIGHT RIDDER INC,49904010,KRI,48960,1
19901203,CONSOLIDATED RUSKIN DEVS LTD,21009D10,KRKAF,77733,3
19860507,KRELITZ INDUSTRIES INC,50077810,KRLZ,48120,3
20160712,GLOBAL X FUNDS,37954Y73,KRMA,16172,3
19740705,K R M PETROLEUM CORP,48266220,KRMC,46923,3
19861015,CARMEL CONTAINER SYSTEMS LIMITED,14326910,KRMLF,70447,3
19741202,KNIGHT RIDDER NEWSPAPERS INC,49904010,KRN,48960,1
20150402,KORNIT DIGITAL LTD,M6372Q11,KRNT,15295,3
20050224,KEARNY FINANCIAL CORP,48716910,KRNY,90600,3
20150519,KEARNY FINANCIAL CORP NEW,48716P10,KRNY,90600,3
